"ID","Title","Viewed","URL"
31086,"I'm The Only One With Genius Dna","Chapter 113","https://www.manganato.gg/manga/i-m-the-only-one-with-genius-dna/chapter-113"
1769,"My Sister Is A Superstar","Chapter 209","https://www.manganato.gg/manga/my-sister-is-a-superstar/chapter-209"
31344,"Experience Distribution Ability","Chapter 8.1","https://www.manganato.gg/manga/experience-distribution-ability/chapter-8-1"
31241,"Without A Daoist Partner, I Will Die","Chapter 73","https://www.manganato.gg/manga/without-a-daoist-partner-i-will-die/chapter-73"
30083,"Reader (Chang Han-Yoon)","Chapter 168","https://www.manganato.gg/manga/reader-chang-han-yoon/chapter-168"
31021,"Mushroom Brave","Chapter 76","https://www.manganato.gg/manga/mushroom-brave/chapter-76"
30331,"Yong Heng Zhi Zun","Chapter 301","https://www.manganato.gg/manga/yong-heng-zhi-zun/chapter-301"
30842,"The Evil Witch’S Survival Plan","Chapter 107","https://www.manganato.gg/manga/the-evil-witchs-survival-plan/chapter-107"
31066,"Powerful Big Shot Is Quite Cautious","Chapter 19","https://www.manganato.gg/manga/powerful-big-shot-is-quite-cautious/chapter-19"
27689,"The Second Life Of An All-Rounder Idol","Chapter 63","https://www.manganato.gg/manga/the-second-life-of-an-all-rounder-idol/chapter-63"
29582,"Hitman (Kouji Seo)","Chapter 80","https://www.manganato.gg/manga/hitman-kouji-seo/chapter-80"
30033,"The Dark Queen And I Strike Back","Chapter 1.1","https://www.manganato.gg/manga/the-dark-queen-and-i-strike-back/chapter-1-1"
28342,"Max Level Returner","Chapter 162","https://www.manganato.gg/manga/max-level-returner/chapter-162"
29588,"Even The Strongest Swordsman With Zero Equipment Slots Can Equip 9999 Cursed Equipment","Chapter 29.3","https://www.manganato.gg/manga/even-the-strongest-swordsman-with-zero-equipment-slots-can-equip-9999-cursed-equipment/chapter-29-3"
29496,"Dr. Player","Chapter 64","https://www.manganato.gg/manga/dr-player/chapter-64"
29539,"Genius Corpse-Collecting Warrior","Chapter 38","https://www.manganato.gg/manga/genius-corpse-collecting-warrior/chapter-38"
28681,"Storm Inn","Chapter 97","https://www.manganato.gg/manga/storm-inn/chapter-97"
29441,"Became King After Being Bitten","Chapter 55","https://www.manganato.gg/manga/became-king-after-being-bitten/chapter-55"
29061,"The Supreme System","Chapter 260","https://www.manganato.gg/manga/the-supreme-system/chapter-260"
29134,"Legend Reboot","Chapter 100","https://www.manganato.gg/manga/legend-reboot/chapter-100"
29280,"The Disloyal Subject Saves The Country","Chapter 41","https://www.manganato.gg/manga/the-disloyal-subject-saves-the-country/chapter-41"
28825,"When I Returned Home, My Family Was Ruined","Chapter 75","https://www.manganato.gg/manga/when-i-returned-home-my-family-was-ruined/chapter-75"
29295,"I’m Actually A Peerless Powerhouse","Chapter 70","https://www.manganato.gg/manga/im-actually-a-peerless-powerhouse/chapter-70"
28970,"Eternal Kingdom","Chapter 70","https://www.manganato.gg/manga/eternal-kingdom/chapter-70"
27867,"My Wife Is A Demon Queen","Chapter 276","https://www.manganato.gg/manga/my-wife-is-a-demon-queen/chapter-276"
28785,"The Dragon Prince's Bride","Chapter 72.5","https://www.manganato.gg/manga/the-dragon-prince-s-bride/chapter-72-5"
28654,"I’M The Only One Loved By The Constellations!","Chapter 53","https://www.manganato.gg/manga/im-the-only-one-loved-by-the-constellations/chapter-53"
29201,"Tsuihou Sareta Onimotsu Tamer, Sekai Yuiitsu No Necromancer Ni Kakusei Suru","Chapter 13.1","https://www.manganato.gg/manga/tsuihou-sareta-onimotsu-tamer-sekai-yuiitsu-no-necromancer-ni-kakusei-suru/chapter-13-1"
28472,"Spirit Blade Mountain","Chapter 433","https://www.manganato.gg/manga/spirit-blade-mountain/chapter-433"
28283,"The Duchess' 50 Tea Recipes","Chapter 136","https://www.manganato.gg/manga/the-duchess-50-tea-recipes/chapter-136"
28636,"Denounce","Chapter 59","https://www.manganato.gg/manga/denounce/chapter-59"
28376,"City Of Sanctuary","Chapter 93","https://www.manganato.gg/manga/city-of-sanctuary/chapter-93"
5790,"Nymph Project","Chapter 154","https://www.manganato.gg/manga/nymph-project/chapter-154"
28663,"Final Boss","Chapter 84","https://www.manganato.gg/manga/final-boss/chapter-84"
28988,"Saikyou Yuusha wa Oharai Hako: Maou ni nattara zutto Ore no Musou Return","Chapter 23","https://www.manganato.gg/manga/saikyou-yuusha-wa-oharai-hako-maou-ni-nattara-zutto-ore-no-musou-return/chapter-23"
28421,"Return Of The Shattered Constellation","Chapter 114","https://www.manganato.gg/manga/return-of-the-shattered-constellation/chapter-114"
28214,"The Book Of Lagier","Chapter 68","https://www.manganato.gg/manga/the-book-of-lagier/chapter-68"
28764,"Everyone Regressed Except Me","Chapter 37","https://www.manganato.gg/manga/everyone-regressed-except-me/chapter-37"
28558,"This Life As A Villain","Chapter 43","https://www.manganato.gg/manga/this-life-as-a-villain/chapter-43"
27097,"Way To Heaven","Chapter 153","https://www.manganato.gg/manga/way-to-heaven/chapter-153"
27931,"Shincon’S One Coin Clear","Chapter 64","https://www.manganato.gg/manga/shincons-one-coin-clear/chapter-64"
28642,"“I… Don’T Want To Work Anymore” I Quit Being An Adventurer. Even If You Treat Me Better Now, I Won’T Do It. I Will Never Work Again.","Chapter 6.2","https://www.manganato.gg/manga/i-dont-want-to-work-anymore-i-quit-being-an-adventurer-even-if-you-treat-me-better-now-i-wont-do-it-i-will-never-work-again/chapter-6-2"
28258,"Hello, I’M The Gardener!","Chapter 2","https://www.manganato.gg/manga/hello-im-the-gardener/chapter-2"
27278,"Absolute Martial Arts","Chapter 58","https://www.manganato.gg/manga/absolute-martial-arts/chapter-58"
6938,"Wo Kao Qiangpo Zheng Shang Wangzhe","Chapter 34","https://www.manganato.gg/manga/wo-kao-qiangpo-zheng-shang-wangzhe/chapter-34"
10985,"Story of a ""Unemployed"" Champion and a Princess Who Together Find Their Happiness","Chapter 5.1","https://www.manganato.gg/manga/story-of-a/chapter-5-1"
28021,"The Supreme Way","Chapter 90","https://www.manganato.gg/manga/the-supreme-way/chapter-90"
28310,"The Book Eating Magician","Chapter 107","https://www.manganato.gg/manga/the-book-eating-magician/chapter-107"
16506,"Trapped In A Webnovel As A Good-For-Nothing","Chapter 136","https://www.manganato.gg/manga/trapped-in-a-webnovel-as-a-good-for-nothing/chapter-136"
27594,"Fighting Again For A Lifetime","Chapter 61","https://www.manganato.gg/manga/fighting-again-for-a-lifetime/chapter-61"
27165,"Existence","Chapter 20","https://www.manganato.gg/manga/existence/chapter-20"
27249,"I Have 48 Hours Everyday Day","Chapter 46","https://www.manganato.gg/manga/i-have-48-hours-everyday-day/chapter-46"
27148,"Attribute Extractor","Chapter 59","https://www.manganato.gg/manga/attribute-extractor/chapter-59"
25153,"Lifestyle magic is not worthless skill","Chapter 7.2","https://www.manganato.gg/manga/lifestyle-magic-is-not-worthless-skill/chapter-7-2"
23464,"The Genius Game Streamer","Chapter 13","https://www.manganato.gg/manga/the-genius-game-streamer/chapter-13"
19796,"The Magic Genius Of The Marquis House","Chapter 16","https://www.manganato.gg/manga/the-magic-genius-of-the-marquis-house/chapter-16"
18205,"Keyboard Immortal","Chapter 38","https://www.manganato.gg/manga/keyboard-immortal/chapter-38"
17911,"Beyond The Sky","Chapter 99","https://www.manganato.gg/manga/beyond-the-sky/chapter-99"
17425,"Shattering The Laws Of Plot Armor!","Chapter 9.2","https://www.manganato.gg/manga/shattering-the-laws-of-plot-armor/chapter-9-2"
16346,"Life And Death: The Awakening","Chapter 43","https://www.manganato.gg/manga/life-and-death-the-awakening/chapter-43"
15142,"Princess Blue Rose And Rebuilding Kingdom","Chapter 27.1","https://www.manganato.gg/manga/princess-blue-rose-and-rebuilding-kingdom/chapter-27-1"
14441,"Hazure Akamadoushi ha Kenjyatime ni Musou suru","Chapter 8","https://www.manganato.gg/manga/hazure-akamadoushi-ha-kenjyatime-ni-musou-suru/chapter-8"
12664,"Full Marks Hidden Marriage","Chapter 286","https://www.manganato.gg/manga/full-marks-hidden-marriage/chapter-286"
11163,"The Matchmaking Baby Princess","Chapter 72","https://www.manganato.gg/manga/the-matchmaking-baby-princess/chapter-72"
6005,"Tomb Raider King","Chapter 326","https://www.manganato.gg/manga/tomb-raider-king/chapter-326"
9073,"Drug-Eating Genius Mage","Chapter 45","https://www.manganato.gg/manga/drug-eating-genius-mage/chapter-45"
8344,"The Princess Of Vengeance","Chapter 61","https://www.manganato.gg/manga/the-princess-of-vengeance/chapter-61"
7162,"The Millennium Alchemist","Chapter 71","https://www.manganato.gg/manga/the-millennium-alchemist/chapter-71"
6450,"Fff-Class Trashero","Chapter 115","https://www.manganato.gg/manga/fff-class-trashero/chapter-115"
6516,"Monster Streamer For Gods","Chapter 58","https://www.manganato.gg/manga/monster-streamer-for-gods/chapter-58"
6179,"Second Life Of A Gangster","Chapter 129","https://www.manganato.gg/manga/second-life-of-a-gangster/chapter-129"
2149,"My Three Thousand Years To The Sky","Chapter 288","https://www.manganato.gg/manga/my-three-thousand-years-to-the-sky/chapter-288"
3981,"God Of War, Crazy Princess","Chapter 153","https://www.manganato.gg/manga/god-of-war-crazy-princess/chapter-153"
4208,"System Trusteeship","Chapter 37","https://www.manganato.gg/manga/system-trusteeship/chapter-37"
3815,"Until I, A Fallen Nobleman, Was Called The Great Sage With My Failure Skill “super Jack-of-all-trades”","Chapter 3","https://www.manganato.gg/manga/until-i-a-fallen-nobleman-was-called-the-great-sage-with-my-failure-skill-super-jack-of-all-trades/chapter-3"
3403,"Warrior High School – Dungeon Raid Department","Chapter 43","https://www.manganato.gg/manga/warrior-high-school-dungeon-raid-department/chapter-43"
2054,"My Superstar Uncle","Chapter 183","https://www.manganato.gg/manga/my-superstar-uncle/chapter-183"
2205,"Second Life On The Red Carpet","Chapter 52","https://www.manganato.gg/manga/second-life-on-the-red-carpet/chapter-52"
2826,"I Have Countless Legendary Swords","Chapter 72","https://www.manganato.gg/manga/i-have-countless-legendary-swords/chapter-72"
2003,"A Corporate Slave In A World Full Of Dungeons Acquires The Innate Skill Greed And Becomes The Strongest Balance Breaker~I Quit My Job To Live A Carefree Life~","Chapter 13","https://www.manganato.gg/manga/a-corporate-slave-in-a-world-full-of-dungeons-acquires-the-innate-skill-greed-and-becomes-the-strongest-balance-breaker-i-quit-my-job-to-live-a-carefree-life/chapter-13"
1334,"I Picked A Mobile From Another World","Chapter 181","https://www.manganato.gg/manga/i-picked-a-mobile-from-another-world/chapter-181"
1556,"Princess Strategy","Chapter 66","https://www.manganato.gg/manga/princess-strategy/chapter-66"
1343,"Sword Fanatic Wanders Through The Night","Chapter 45","https://www.manganato.gg/manga/sword-fanatic-wanders-through-the-night/chapter-45"
1302,"Sen No Sukiru O Motsu Otoko","Chapter 45","https://www.manganato.gg/manga/sen-no-sukiru-o-motsu-otoko/chapter-45"
1076,"Where Are You Looking, Manager?","Chapter 134","https://www.manganato.gg/manga/where-are-you-looking-manager/chapter-134"
1131,"Crows Like Shiny Things","Chapter 35","https://www.manganato.gg/manga/crows-like-shiny-things/chapter-35"
1002,"He's an Alchemist. His Own Weight Has Been Thrown Into the Trash.","Chapter 20.2","https://www.manganato.gg/manga/he-s-an-alchemist-his-own-weight-has-been-thrown-into-the-trash/chapter-20-2"
869,"The Dungeon Master","Chapter 100","https://www.manganato.gg/manga/the-dungeon-master/chapter-100"
697,"Invincible After a Hundred Years of Seclusion","Chapter 302","https://www.manganato.gg/manga/invincible-after-a-hundred-years-of-seclusion/chapter-302"
740,"My Way Of Killing Gods In Another World","Chapter 62","https://www.manganato.gg/manga/my-way-of-killing-gods-in-another-world/chapter-62"
616,"Youngest Chef From The 3Rd Rate Hotel","Chapter 101","https://www.manganato.gg/manga/youngest-chef-from-the-3rd-rate-hotel/chapter-101"
767,"It All Starts With Being Reborn 1 Thousand Times","Chapter 40","https://www.manganato.gg/manga/it-all-starts-with-being-reborn-1-thousand-times/chapter-40"
708,"Shikkaku Kara Hajimeru Nariagari Madou Shidou!","Chapter 12.5","https://www.manganato.gg/manga/shikkaku-kara-hajimeru-nariagari-madou-shidou/chapter-12-5"
196,"Ghost Emperor","Chapter 62","https://www.manganato.gg/manga/ghost-emperor/chapter-62"
328,"I'll Raise You Well In This Life, Your Majesty!","Chapter 63","https://www.manganato.gg/manga/i-ll-raise-you-well-in-this-life-your-majesty/chapter-63"
471,"I Am The Dengle","Chapter 13","https://www.manganato.gg/manga/i-am-the-dengle/chapter-13"
338,"I Became A Top Actor Just By Reading Books","Chapter 63","https://www.manganato.gg/manga/i-became-a-top-actor-just-by-reading-books/chapter-63"
366,"I Was Exiled From The Heroes’ Party So I Tried Raising The Demon Lord To Be Unbelievably Strong","Chapter 12","https://www.manganato.gg/manga/i-was-exiled-from-the-heroes-party-so-i-tried-raising-the-demon-lord-to-be-unbelievably-strong/chapter-12"
175,"I Upgrade By Rewarding Apprentices","Chapter 26","https://www.manganato.gg/manga/i-upgrade-by-rewarding-apprentices/chapter-26"
28346,"Death Penalty","Not Found",
968,"I Am The Strongest Awakeners, Recognized By All Of The World’s Cheat Masters","Not Found",
30662,"The Indomitable Martial King","Not Found",
42093,"The Last Cultivator","Not Found",
40361,"Immortal World’S First Undercover Agent","Not Found",
45231,"Don't Overlook the Reincarnated Granny - The Second Life of a Former Villainous Empress","Not Found",
41345,"I Become A Fool When It Comes To My Daughter","Not Found",
34670,"I'm The Evil Lord Of An Intergalactic Empire!","Not Found",
43972,"Plant Monster Girl Diary","Not Found",
34874,"You Didn’T Say The Start Of The Regression Was A Gate","Not Found",
49391,"This Country Is Finished: Escaping Japan To Start Over In Another World","Not Found",
41365,"Resurrected Demon King","Not Found",
50803,"About How I, With Only Magical Power Of 0.06, Became The Strongest Hunter With Just My Skill Level And Proved The Greatness Of The Slingshot","Not Found",
28031,"I Am The Shadow Reverend","Chapter 39","https://www.manganato.gg/manga/i-am-the-shadow-reverend/chapter-39"
50784,"Sora wo Matotte","Not Found",
40240,"The Preliminary Life Of A Piano Genius","Not Found",
16002,"Secretly Cultivate For A Thousand Years","Chapter 202","https://www.manganato.gg/manga/secretly-cultivate-for-a-thousand-years/chapter-202"
37745,"An Extraordinary Guardian","Not Found",
27194,"Maryoku Cheat na Majo ni Narimashita ~Souzou Mahou de Kimama na Isekai Seikatsu~","Chapter 15.4","https://www.manganato.gg/manga/maryoku-cheat-na-majo-ni-narimashita-souzou-mahou-de-kimama-na-isekai-seikatsu/chapter-15-4"
28934,"My [Repair] Skill Became a Versatile Cheat, So I Think I’ll Open a Weapon Shop","Chapter 30","https://www.manganato.gg/manga/my-repair-skill-became-a-versatile-cheat-so-i-think-ill-open-a-weapon-shop/chapter-30"
31871,"Movies Are Real","Chapter 48","https://www.manganato.gg/manga/movies-are-real/chapter-48"
43183,"The Heavenly Demon’S Descendant","Chapter 39","https://www.manganato.gg/manga/the-heavenly-demons-descendant/chapter-39"
40227,"My Daughter Is A Musical Genius","Chapter 110","https://www.manganato.gg/manga/my-daughter-is-a-musical-genius/chapter-110"
39837,"I Became A Genius Salesman","Chapter 70","https://www.manganato.gg/manga/i-became-a-genius-salesman/chapter-70"
39563,"On My Way To Kill God","Chapter 50","https://www.manganato.gg/manga/on-my-way-to-kill-god/chapter-50"
37298,"I’Ve Become A Rogue Lord In A World Where Only I Can Level Up","Chapter 19","https://www.manganato.gg/manga/ive-become-a-rogue-lord-in-a-world-where-only-i-can-level-up/chapter-19"
37008,"Tyranny Of The Gale","Chapter 38","https://www.manganato.gg/manga/tyranny-of-the-gale/chapter-38"
36937,"I Am The Rising Villain","Chapter 14","https://www.manganato.gg/manga/i-am-the-rising-villain/chapter-14"
36232,"Poison-Eating Healer","Chapter 50","https://www.manganato.gg/manga/poison-eating-healer/chapter-50"
34211,"Everyone Else Is A Returnee","Chapter 46","https://www.manganato.gg/manga/everyone-else-is-a-returnee/chapter-46"
30944,"Villain Initialization","Chapter 156","https://www.manganato.gg/manga/villain-initialization/chapter-156"
32843,"Return Of The Female Knight","Chapter 100","https://www.manganato.gg/manga/return-of-the-female-knight/chapter-100"
32724,"Isekai Saikyou no Daimaou, Tensei Shi Boukensha ni Naru","Chapter 17","https://www.manganato.gg/manga/isekai-saikyou-no-daimaou-tensei-shi-boukensha-ni-naru/chapter-17"
29271,"The Reincarnated Prince Becomes an Alchemist and Brings Prosperity to His Country","Chapter 14","https://www.manganato.gg/manga/the-reincarnated-prince-becomes-an-alchemist-and-brings-prosperity-to-his-country/chapter-14"
28823,"Life, Once Again!","Chapter 50","https://www.manganato.gg/manga/life-once-again/chapter-50"
4009,"Sekai De Yuuitsu No Tenshokushi ~ Job Hopper Na Ore Wa, Isekai De Subete No Job O Kiwameru Koto Ni Shita ~","Chapter 8","https://www.manganato.gg/manga/sekai-de-yuuitsu-no-tenshokushi-job-hopper-na-ore-wa-isekai-de-subete-no-job-o-kiwameru-koto-ni-shita/chapter-8"
27781,"The Heavenly Demon Will Turn The World Upside Down","Chapter 40","https://www.manganato.gg/manga/the-heavenly-demon-will-turn-the-world-upside-down/chapter-40"
26733,"I'm Not A Regressor","Not Found",
